"名称","名称カナ","住所","TEL","FAX","URL","備考","備考２","備考３","備考４","備考５","経度","緯度","分類"
"岩戸３丁目第２公園","","神奈川県横須賀市岩戸３丁目３６４番地","","","","トイレなし 面積：686㎡ 平成9年11月6日開設","","","","","139.672285882545","35.2283212859262","街区公園（東部）"
"久比里１丁目公園","","神奈川県横須賀市久比里１丁目４３３番地","","","","トイレあり 面積：636㎡ 平成9年9月1日開設","","","","","139.707975671948","35.2364340439049","街区公園（東部）"
"久里浜２丁目第２公園","","神奈川県横須賀市久里浜２丁目２番地","","","","トイレなし 面積：473㎡ 平成10年4月8日開設","","","","","139.696296656623","35.2311737082598","街区公園（東部）"
"佐原３丁目第３公園","","神奈川県横須賀市佐原３丁目１３２８番地","","","","トイレなし 面積：1,286㎡ 平成15年6月26日開設","","","","","139.679371102685","35.2347425263401","街区公園（東部）"
"舟倉２丁目公園","","神奈川県横須賀市舟倉２丁目３３０番地","","","","トイレなし 面積：820㎡ 平成17年8月10日開設","","","","","139.699322372789","35.2426374124951","街区公園（東部）"
"粟田１丁目公園","","神奈川県横須賀市粟田１丁目１２２８番地","","","","トイレあり 面積：2,146㎡ 昭和45年10月3日開設","","","","","139.680304136439","35.2280992165247","街区公園（東部）"
"粟田１丁目第２公園","","神奈川県横須賀市粟田１丁目１２５７番４６","","","","トイレなし 面積：568㎡ 昭和45年10月3日開設","","","","","139.677440405662","35.2279952616879","街区公園（東部）"
"粟田１丁目第３公園","","神奈川県横須賀市粟田１丁目１３１２番地","","","","トイレなし 面積：594㎡ 昭和45年10月3日開設","","","","","139.679697161657","35.2298410386986","街区公園（東部）"
"粟田２丁目公園","","神奈川県横須賀市粟田２丁目１１４８番地","","","","トイレなし 面積：233㎡ 昭和45年10月3日開設","","","","","139.682662001167","35.2233567203306","街区公園（東部）"
"粟田２丁目第２公園","","神奈川県横須賀市粟田２丁目１１９８番地","","","","トイレなし 面積：267㎡ 昭和45年10月3日開設","","","","","139.682793950928","35.2254874798714","街区公園（東部）"
"粟田２丁目第３公園","","神奈川県横須賀市粟田２丁目１２０９番地","","","","トイレなし 面積：1,100㎡ 昭和45年10月3日開設","","","","","139.682027009041","35.2262254059031","街区公園（東部）"
"粟田２丁目第４公園","","神奈川県横須賀市粟田２丁目１２４３番地","","","","トイレなし 面積：2,032㎡ 昭和45年10月3日開設","","","","","139.679998214983","35.2252525373285","街区公園（東部）"
"粟田２丁目第５公園","","神奈川県横須賀市粟田２丁目１２４７番地","","","","トイレなし 面積：944㎡ 昭和45年10月3日開設","","","","","139.678850290294","35.2270583493313","街区公園（東部）"
"粟田２丁目第６公園","","神奈川県横須賀市粟田２丁目１２７４番地","","","","トイレなし 面積：1,341㎡ 昭和45年10月3日開設","","","","","139.677679418814","35.2259314878331","街区公園（東部）"
"津久井公園","","神奈川県横須賀市津久井５丁目２９０２番地","","","","トイレあり 面積：498㎡ 昭和46年12月24日開設","","","","","139.659298250983","35.2092913486715","街区公園（東部）"
"津久井大畑公園","","神奈川県横須賀市グリーンハイツ１９７２番地","","","","トイレなし 面積：1,027㎡ 昭和55年4月1日開設","","","","","139.66770963158","35.2079764857619","街区公園（東部）"
"長沢公園","","神奈川県横須賀市長沢１丁目７０番地","","","","トイレなし 面積：15,313㎡ 昭和55年6月25日開設","","","","","139.672104337479","35.2023381494066","街区公園（東部）"
"長沢七軒町公園","","神奈川県横須賀市長沢１丁目３６３番地","","","","トイレなし 面積：1,086㎡ 昭和55年4月1日開設","","","","","139.675395026553","35.204525890688","街区公園（東部）"
"長沢台公園","","神奈川県横須賀市長沢３丁目２０２５番地","","","","トイレなし 面積：1,708㎡ 昭和51年3月20日開設","","","","","139.681512328415","35.2129968888708","街区公園（東部）"
"長沢台第２公園","","神奈川県横須賀市長沢３丁目１８４２番地","","","","トイレなし 面積：3,589㎡ 平成2年4月1日開設","","","","","139.68375712577","35.2123219587714","街区公園（東部）"
"長沢殿前公園","","神奈川県横須賀市グリーンハイツ５５０番地","","","","トイレなし 面積：3,270㎡ 昭和55年4月1日開設","","","","","139.671589347934","35.206551654774","街区公園（東部）"
"長沢平田公園","","神奈川県横須賀市長沢４丁目１５３３番地","","","","トイレなし 面積：2,525㎡ 昭和55年3月18日開設","","","","","139.678983647559","35.2088873704565","街区公園（東部）"
"長沢婦がらみ公園","","神奈川県横須賀市長沢２丁目１８１１番地","","","","トイレなし 面積：1,045㎡ 平成2年4月1日開設","","","","","139.683816191993","35.2090283469117","街区公園（東部）"
"長沢村岡公園","","神奈川県横須賀市長沢１丁目１０１１番地","","","","トイレなし 面積：12,845㎡ 昭和63年4月1日開設","","","","","139.672913222228","35.207959488108","街区公園（東部）"
"野比海岸公園","","神奈川県横須賀市野比２丁目１９４番１３","","","","トイレなし 面積：791㎡ 昭和60年1月1日開設","","","","","139.685942031786","35.207689492809","街区公園（東部）"
"野比志も公園","","神奈川県横須賀市野比２丁目８８番３１","","","","トイレなし 面積：404㎡ 昭和51年4月1日開設","","","","","139.686309930621","35.2106021387211","街区公園（東部）"
"野比中村公園","","神奈川県横須賀市野比２丁目３２５番２２","","","","トイレなし 面積：611㎡ 昭和46年1月20日開設","","","","","139.687712773272","35.211941964274","街区公園（東部）"
"野比はなわ公園","","神奈川県横須賀市野比３丁目２００５番９","","","","トイレなし 面積：558㎡ 昭和51年4月1日開設","","","","","139.692075299771","35.2158304713608","街区公園（東部）"
"野比はなわ第２公園","","神奈川県横須賀市野比３丁目１８５１番５０","","","","トイレあり 面積：2,416㎡ 平成4年4月1日開設","","","","","139.691466333362","35.216841362238","街区公園（東部）"
"野比はなわ第３公園","","神奈川県横須賀市野比３丁目１８５１番５１","","","","トイレなし 面積：1,439㎡ 平成5年4月1日開設","","","","","139.689258548688","35.216036478698","街区公園（東部）"
"野比松葉公園","","神奈川県横須賀市野比３丁目２０９３番６","","","","トイレなし 面積：6,098㎡ 平成4年4月1日開設","","","","","139.691677385401","35.2134337505116","街区公園（東部）"
"野比松葉第２公園","","神奈川県横須賀市野比３丁目２０９４番４","","","","トイレなし 面積：1,792㎡ 平成4年4月1日開設","","","","","139.691499414811","35.2127898262628","街区公園（東部）"
"野比松葉第３公園","","神奈川県横須賀市野比３丁目２０７６番４","","","","トイレなし 面積：646㎡ 平成4年4月1日開設","","","","","139.693059267912","35.2131047732508","街区公園（東部）"
"野比しま田公園","","神奈川県横須賀市野比１丁目１００２番７","","","","トイレなし 面積：463㎡ 平成5年4月1日開設","","","","","139.683074066849","35.2180303149379","街区公園（東部）"
"野比東ノ入公園","","神奈川県横須賀市野比４丁目２５００番６","","","","だれでもトイレあり 面積：9,136㎡ 平成8年1月10日開設","","","","","139.698196773338","35.2151254761631","街区公園（東部）"
"長沢１丁目公園","","神奈川県横須賀市長沢１丁目７０番地","","","","トイレなし 面積：317㎡ 平成11年2月25日開設","","","","","139.673257258265","35.2013032701944","街区公園（東部）"
"長沢４丁目公園","","神奈川県横須賀市長沢４丁目１５１９番","","","","トイレなし 面積：453㎡ 平成12年7月26日開設","","","","","139.678999614913","35.2109561256776","街区公園（東部）"
"光の丘第２公園","","神奈川県横須賀市光の丘４１６４番地","","","","トイレなし 面積：10,668㎡ 平成14年4月26日開設","","","","","139.668358296427","35.2254586294008","街区公園（東部）"
